problema,malha,tamanho_da_malha,numero_defeitos,LOC,cobertura_condicao,requisitos_cobertos_condicao,total_de_requistos_condicao,cobertura_decisao,requisitos_cobertos_decisao,total_de_requistos_decisao,cobertura_mcdc,requisitos_cobertos_mcdc,total_de_requistos_mcdc,numero_de_condicoes
Problem4,malha3,552537,0,4846,69,14210,20354,71,1744,2452,37,4299,11403,8
Problem5,malha1,73,0,11162,30,12305,40342,31,1753,5508,8,1876,22925,8
Problem5,malha2,6351,1,11162,60,24324,40342,51,2863,5508,25,5799,22925,8
Problem5,malha3,552537,7,11162,67,27076,40342,63,3517,5508,36,8456,22925,8
Problem4,malha1,87,0,4846,30,6261,20354,34,850,2452,8,960,11403,8
Problem4,malha2,5655,0,4846,52,10731,20354,49,1202,2452,18,2140,11403,8
Problem4,malha3,367575,0,4846,69,14087,20354,69,1706,2452,36,4151,11403,8
Problem5,malha1,87,0,11162,32,13217,40342,32,1774,5508,8,1936,22925,8
Problem5,malha2,5655,0,11162,58,23722,40342,50,2800,5508,24,5592,22925,8
Problem5,malha3,367575,4,11162,66,26877,40342,63,3475,5508,36,8310,22925,8
Problem4,malha1,98,0,4846,29,5962,20354,34,842,2452,8,936,11403,8
Problem4,malha2,1764,0,4846,44,9062,20354,43,1068,2452,14,1653,11403,8
Problem4,malha3,31752,0,4846,61,12531,20354,58,1432,2452,26,3041,11403,8
Problem5,malha1,98,0,11162,34,13787,40342,32,1791,5508,8,1972,22925,8
Problem5,malha2,1764,0,11162,52,21237,40342,43,2380,5508,17,3986,22925,8
Problem5,malha3,31752,0,11162,63,25775,40342,58,3247,5508,32,7363,22925,8
Problem4,malha1,80,0,4846,26,5358,20354,33,828,2452,7,895,11403,8
Problem4,malha2,3760,0,4846,50,10276,20354,47,1166,2452,17,2010,11403,8
Problem4,malha3,176720,0,4846,67,13685,20354,66,1626,2452,33,3841,11403,8
Problem5,malha1,80,0,11162,31,12667,40342,31,1751,5508,8,1885,22925,8
Problem5,malha2,3760,0,11162,57,23132,40342,48,2648,5508,21,4999,22925,8
Problem5,malha3,176720,0,11162,65,26556,40342,62,3445,5508,35,8184,22925,8
Problem4,malha1,15,0,4846,18,3754,20354,32,794,2452,7,808,11403,8
Problem4,malha2,1305,0,4846,45,9356,20354,42,1050,2452,14,1618,11403,8
Problem4,malha3,113535,0,4846,65,13428,20354,64,1590,2452,32,3676,11403,8
Problem5,malha1,15,0,11162,23,9386,40342,30,1686,5508,7,1711,22925,8
Problem5,malha2,1305,0,11162,49,20003,40342,40,2212,5508,14,3361,22925,8
Problem5,malha3,113535,2,11162,65,26532,40342,62,3420,5508,35,8084,22925,8
Problem4,malha1,70,0,4846,33,6758,20354,34,838,2452,8,919,11403,8
Problem4,malha2,2870,0,4846,49,10168,20354,46,1132,2452,16,1889,11403,8
Problem4,malha3,117670,0,4846,65,13326,20354,64,1580,2452,31,3645,11403,8
Problem5,malha1,70,0,11162,32,12948,40342,31,1762,5508,8,1903,22925,8
Problem5,malha2,2870,0,11162,55,22535,40342,46,2548,5508,19,4560,22925,8
Problem5,malha3,117670,2,11162,65,26481,40342,61,3411,5508,35,8046,22925,8
Problem4,malha1,27,0,4846,25,5282,20354,33,814,2452,7,859,11403,8
Problem4,malha2,1647,0,4846,45,9291,20354,43,1058,2452,14,1628,11403,8
Problem4,malha3,100467,0,4846,66,13515,20354,65,1602,2452,32,3737,11403,8
Problem5,malha1,27,0,11162,23,9663,40342,30,1698,5508,7,1741,22925,8
Problem5,malha2,1647,0,11162,51,20598,40342,41,2312,5508,16,3714,22925,8
Problem5,malha3,100467,0,11162,65,26427,40342,61,3408,5508,35,8039,22925,8
Problem4,malha1,60,0,4846,30,6153,20354,33,830,2452,7,897,11403,8
Problem4,malha2,3180,0,4846,49,9992,20354,44,1102,2452,15,1774,11403,8
Problem4,malha3,168540,0,4846,66,13529,20354,65,1606,2452,32,3737,11403,8
Problem5,malha1,60,0,11162,35,14200,40342,31,1751,5508,8,1877,22925,8
Problem5,malha2,3180,0,11162,56,22886,40342,47,2613,5508,20,4786,22925,8
Problem5,malha3,168540,1,11162,65,26573,40342,62,3438,5508,35,8145,22925,8
Problem4,malha1,29,0,4846,22,4643,20354,32,806,2452,7,836,11403,8
Problem4,malha2,2668,0,4846,51,10584,20354,46,1142,2452,16,1932,11403,8
Problem4,malha3,245456,0,4846,67,13836,20354,67,1660,2452,34,3973,11403,8
Problem5,malha1,29,0,11162,23,9545,40342,30,1704,5508,7,1750,22925,8
Problem5,malha2,2668,0,11162,55,22455,40342,45,2522,5508,19,4469,22925,8
Problem5,malha3,245456,4,11162,66,26864,40342,63,3487,5508,36,8320,22925,8
Problem4,malha1,60,0,4846,28,5808,20354,33,830,2452,7,897,11403,8
Problem4,malha2,2400,0,4846,45,9261,20354,44,1086,2452,15,1721,11403,8
Problem4,malha3,96000,0,4846,65,13272,20354,63,1564,2452,31,3577,11403,8
Problem5,malha1,60,0,11162,29,11779,40342,31,1736,5508,7,1832,22925,8
Problem5,malha2,2400,0,11162,54,22089,40342,44,2461,5508,18,4269,22925,8
Problem5,malha3,96000,4,11162,65,26548,40342,61,3407,5508,34,8004,22925,8
Problem4,malha1,28,0,4846,21,4311,20354,32,806,2452,7,839,11403,8
Problem4,malha2,812,0,4846,43,8823,20354,41,1016,2452,12,1478,11403,8
Problem4,malha3,23548,0,4846,59,12075,20354,56,1384,2452,24,2845,11403,8
Problem5,malha1,28,0,11162,24,9808,40342,30,1703,5508,7,1744,22925,8
Problem5,malha2,812,0,11162,50,20255,40342,39,2203,5508,14,3336,22925,8
Problem5,malha3,23548,0,11162,63,25655,40342,58,3204,5508,31,7169,22925,8
Problem4,malha1,77,0,4846,29,6066,20354,34,850,2452,8,957,11403,8
Problem4,malha2,6545,0,4846,51,10575,20354,48,1190,2452,18,2101,11403,8
Problem4,malha3,556325,0,4846,70,14414,20354,71,1758,2452,38,4369,11403,8
Problem5,malha1,77,0,11162,32,12993,40342,31,1756,5508,8,1900,22925,8
Problem5,malha2,6545,0,11162,59,24019,40342,51,2817,5508,24,5634,22925,8
Problem5,malha3,556325,11,11162,67,27271,40342,64,3558,5508,37,8596,22925,8
Problem4,malha1,82,0,4846,27,5507,20354,33,832,2452,7,906,11403,8
Problem4,malha2,2952,0,4846,49,10040,20354,45,1124,2452,16,1870,11403,8
Problem4,malha3,106272,0,4846,65,13264,20354,63,1568,2452,31,3614,11403,8
Problem5,malha1,82,0,11162,34,13763,40342,32,1771,5508,8,1933,22925,8
Problem5,malha2,2952,0,11162,56,22639,40342,46,2562,5508,20,4660,22925,8
Problem5,malha3,106272,4,11162,66,26644,40342,62,3422,5508,35,8065,22925,8
Problem4,malha1,22,0,4846,23,4748,20354,32,806,2452,7,845,11403,8
Problem4,malha2,1012,0,4846,42,8651,20354,40,1002,2452,12,1437,11403,8
Problem4,malha3,46552,0,4846,62,12718,20354,60,1490,2452,28,3257,11403,8
Problem5,malha1,22,0,11162,23,9656,40342,30,1694,5508,7,1726,22925,8
Problem5,malha2,1012,0,11162,50,20208,40342,40,2205,5508,14,3348,22925,8
Problem5,malha3,46552,2,11162,64,26157,40342,60,3306,5508,33,7630,22925,8
Problem4,malha1,2,0,4846,8,1827,20354,20,495,2452,4,496,11403,8
Problem4,malha2,58,0,4846,25,5242,20354,33,818,2452,7,868,11403,8
Problem4,malha3,1682,0,4846,49,10108,20354,44,1088,2452,15,1743,11403,8
Problem5,malha1,2,0,11162,8,3404,40342,19,1053,5508,4,1053,22925,8
Problem5,malha2,58,0,11162,29,11741,40342,31,1726,5508,7,1815,22925,8
Problem5,malha3,1682,0,11162,52,21370,40342,42,2354,5508,16,3883,22925,8
Problem4,malha1,67,0,4846,26,5407,20354,33,832,2452,7,905,11403,8
Problem4,malha2,2881,0,4846,49,10103,20354,46,1138,2452,16,1909,11403,8
Problem4,malha3,123883,0,4846,66,13571,20354,65,1610,2452,33,3776,11403,8
Problem5,malha1,67,0,11162,31,12705,40342,31,1748,5508,8,1862,22925,8
Problem5,malha2,2881,0,11162,56,22666,40342,46,2556,5508,20,4624,22925,8
Problem5,malha3,123883,3,11162,66,26666,40342,62,3437,5508,35,8122,22925,8
Problem4,malha1,6,0,4846,16,3375,20354,32,788,2452,6,796,11403,8
Problem4,malha2,240,0,4846,34,7014,20354,36,894,2452,9,1084,11403,8
Problem4,malha3,9600,0,4846,54,11110,20354,51,1272,2452,21,2408,11403,8
Problem5,malha1,6,0,11162,16,6829,40342,30,1674,5508,7,1683,22925,8
Problem5,malha2,240,0,11162,42,17065,40342,34,1903,5508,10,2327,22925,8
Problem5,malha3,9600,0,11162,61,24752,40342,53,2972,5508,27,6237,22925,8
Problem4,malha1,32,0,4846,26,5341,20354,32,808,2452,7,842,11403,8
Problem4,malha2,2912,0,4846,49,10096,20354,46,1134,2452,16,1898,11403,8
Problem4,malha3,264992,0,4846,69,14092,20354,69,1696,2452,36,4110,11403,8
Problem5,malha1,32,0,11162,24,9758,40342,30,1701,5508,7,1749,22925,8
Problem5,malha2,2912,1,11162,56,22828,40342,46,2586,5508,20,4725,22925,8
Problem5,malha3,264992,6,11162,66,26978,40342,63,3492,5508,36,8353,22925,8
Problem4,malha1,63,0,4846,29,6005,20354,33,832,2452,7,910,11403,8
Problem4,malha2,1764,0,4846,46,9480,20354,43,1076,2452,14,1706,11403,8
Problem4,malha3,49392,0,4846,62,12822,20354,60,1484,2452,28,3249,11403,8
Problem5,malha1,63,0,11162,29,12078,40342,31,1734,5508,7,1833,22925,8
Problem5,malha3,49392,0,11162,64,25994,40342,59,3298,5508,33,7573,22925,8
Problem1,malha1,92,0,619,30,776,2550,37,146,394,14,213,1472,7
Problem1,malha2,2852,6,619,45,1153,2550,52,208,394,30,453,1472,7
Problem1,malha3,85652,12,619,56,1445,2550,62,248,394,41,607,1472,7
Problem2,malha1,92,3,642,44,1076,2409,43,194,441,19,273,1425,6
Problem2,malha2,2852,7,642,59,1435,2409,57,255,441,33,473,1425,6
Problem2,malha3,85652,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,14,0,619,22,564,2550,29,118,394,9,136,1472,7
Problem1,malha2,728,1,619,39,995,2550,45,180,394,23,350,1472,7
Problem1,malha3,37142,11,619,53,1361,2550,59,234,394,37,555,1472,7
Problem2,malha1,14,2,642,31,758,2409,37,166,441,13,193,1425,6
Problem2,malha2,728,7,642,58,1398,2409,56,249,441,31,449,1425,6
Problem2,malha3,37142,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,65,0,619,31,791,2550,36,142,394,13,205,1472,7
Problem1,malha2,2405,4,619,43,1110,2550,50,200,394,28,426,1472,7
Problem1,malha3,86645,11,619,56,1441,2550,62,248,394,41,614,1472,7
Problem2,malha1,65,3,642,47,1145,2409,46,204,441,20,294,1425,6
Problem2,malha2,2405,7,642,59,1432,2409,57,255,441,33,472,1425,6
Problem2,malha3,86645,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,66,1,619,31,806,2550,37,146,394,15,224,1472,7
Problem1,malha2,2904,2,619,40,1035,2550,48,192,394,26,390,1472,7
Problem1,malha3,124938,12,619,56,1447,2550,62,248,394,40,599,1472,7
Problem2,malha1,66,4,642,47,1149,2409,46,204,441,20,299,1425,6
Problem2,malha2,2904,7,642,59,1427,2409,57,253,441,32,465,1425,6
Problem2,malha3,124938,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,32,0,619,28,727,2550,33,132,394,11,168,1472,7
Problem1,malha2,2144,5,619,44,1138,2550,51,204,394,29,437,1472,7
Problem1,malha3,141536,12,619,56,1436,2550,63,250,394,42,624,1472,7
Problem2,malha1,32,0,642,36,884,2409,40,177,441,14,207,1425,6
Problem2,malha2,2144,7,642,59,1430,2409,57,253,441,32,468,1425,6
Problem2,malha3,141536,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,58,0,619,31,802,2550,36,144,394,14,213,1472,7
Problem1,malha2,2378,4,619,45,1169,2550,52,206,394,30,451,1472,7
Problem1,malha3,95178,11,619,54,1396,2550,61,242,394,39,580,1472,7
Problem2,malha1,58,1,642,42,1033,2409,41,184,441,16,242,1425,6
Problem2,malha2,2378,7,642,59,1424,2409,57,253,441,32,464,1425,6
Problem2,malha3,95178,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,70,1,619,32,826,2550,36,142,394,13,202,1472,7
Problem1,malha2,1890,4,619,42,1095,2550,50,200,394,28,423,1472,7
Problem1,malha3,49210,8,619,51,1317,2550,57,226,394,35,521,1472,7
Problem2,malha1,70,4,642,46,1131,2409,46,203,441,20,292,1425,6
Problem2,malha2,1890,7,642,58,1412,2409,56,251,441,32,458,1425,6
Problem2,malha3,49210,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,4,0,619,15,392,2550,26,105,394,7,108,1472,7
Problem1,malha2,352,1,619,37,960,2550,44,176,394,21,322,1472,7
Problem1,malha3,30628,10,619,53,1360,2550,59,234,394,38,560,1472,7
Problem2,malha1,4,0,642,8,213,2409,12,53,441,3,56,1425,6
Problem2,malha2,352,6,642,52,1265,2409,51,226,441,25,370,1425,6
Problem2,malha3,30628,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,24,0,619,26,672,2550,31,124,394,10,154,1472,7
Problem1,malha2,816,1,619,39,997,2550,45,178,394,23,351,1472,7
Problem1,malha3,26952,8,619,47,1220,2550,55,218,394,33,492,1472,7
Problem2,malha1,24,2,642,37,902,2409,38,171,441,14,206,1425,6
Problem2,malha2,816,6,642,56,1370,2409,54,241,441,29,421,1425,6
Problem2,malha3,26952,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,3,0,619,10,264,2550,16,65,394,4,65,1472,7
Problem1,malha2,81,0,619,32,816,2550,38,150,394,15,226,1472,7
Problem1,malha3,2109,1,619,39,1014,2550,46,184,394,25,370,1472,7
Problem2,malha1,3,0,642,20,505,2409,33,149,441,10,152,1425,6
Problem2,malha2,81,2,642,43,1056,2409,43,190,441,18,257,1425,6
Problem2,malha3,2109,7,642,58,1421,2409,57,253,441,32,464,1425,6
Problem1,malha1,49,0,619,27,693,2550,34,136,394,12,190,1472,7
Problem1,malha2,4165,4,619,43,1113,2550,50,200,394,29,430,1472,7
Problem1,malha3,349909,13,619,58,1488,2550,65,258,394,44,656,1472,7
Problem2,malha1,49,4,642,45,1096,2409,45,199,441,19,277,1425,6
Problem2,malha2,4165,7,642,59,1441,2409,57,255,441,33,475,1425,6
Problem2,malha3,349909,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,48,1,619,32,829,2550,36,142,394,13,203,1472,7
Problem1,malha2,1488,3,619,41,1063,2550,48,192,394,26,394,1472,7
Problem1,malha3,44688,10,619,52,1348,2550,58,230,394,36,543,1472,7
Problem2,malha1,48,3,642,45,1096,2409,43,191,441,18,260,1425,6
Problem2,malha2,1488,7,642,58,1406,2409,56,251,441,32,457,1425,6
Problem2,malha3,44688,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,36,0,619,27,697,2550,32,128,394,11,164,1472,7
Problem1,malha2,2844,2,619,41,1054,2550,48,190,394,26,388,1472,7
Problem1,malha3,221868,13,619,58,1481,2550,64,256,394,43,646,1472,7
Problem2,malha1,36,1,642,39,946,2409,39,176,441,15,218,1425,6
Problem2,malha2,2844,7,642,58,1412,2409,56,249,441,31,451,1425,6
Problem2,malha3,221868,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,85,1,619,33,854,2550,38,150,394,15,228,1472,7
Problem1,malha2,850,1,619,39,997,2550,46,182,394,23,353,1472,7
Problem1,malha3,7735,6,619,46,1190,2550,53,212,394,31,470,1472,7
Problem2,malha1,85,3,642,47,1136,2409,44,198,441,19,283,1425,6
Problem2,malha2,850,7,642,57,1392,2409,55,244,441,30,434,1425,6
Problem2,malha3,7735,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,25,1,619,26,685,2550,31,124,394,10,155,1472,7
Problem1,malha2,2125,3,619,42,1085,2550,49,196,394,27,410,1472,7
Problem1,malha3,178525,11,619,56,1435,2550,62,246,394,41,605,1472,7
Problem2,malha1,25,0,642,35,844,2409,39,172,441,13,197,1425,6
Problem2,malha2,2125,7,642,58,1412,2409,56,251,441,32,460,1425,6
Problem2,malha3,178525,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,46,0,619,27,693,2550,32,130,394,11,172,1472,7
Problem1,malha2,874,3,619,41,1056,2550,48,190,394,26,387,1472,7
Problem1,malha3,15778,8,619,50,1286,2550,55,220,394,34,509,1472,7
Problem2,malha1,46,2,642,44,1072,2409,44,195,441,19,273,1425,6
Problem2,malha2,874,7,642,57,1380,2409,56,247,441,31,445,1425,6
Problem2,malha3,15778,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,83,0,619,31,797,2550,37,148,394,15,223,1472,7
Problem1,malha2,996,3,619,43,1097,2550,49,196,394,27,409,1472,7
Problem1,malha3,11039,8,619,50,1280,2550,56,224,394,34,509,1472,7
Problem2,malha1,83,4,642,46,1116,2409,45,202,441,21,300,1425,6
Problem2,malha2,996,7,642,57,1391,2409,56,247,441,30,438,1425,6
Problem2,malha3,11039,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,15,0,619,25,641,2550,30,120,394,9,144,1472,7
Problem1,malha2,1095,3,619,41,1063,2550,48,192,394,26,397,1472,7
Problem1,malha3,78855,12,619,56,1432,2550,62,248,394,40,599,1472,7
Problem2,malha1,15,0,642,30,746,2409,36,160,441,12,172,1425,6
Problem2,malha2,1095,7,642,58,1403,2409,56,247,441,31,442,1425,6
Problem2,malha3,78855,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,4,0,619,18,467,2550,27,108,394,7,113,1472,7
Problem1,malha2,308,1,619,37,964,2550,43,172,394,21,318,1472,7
Problem1,malha3,23412,8,619,50,1294,2550,56,224,394,35,517,1472,7
Problem2,malha1,4,0,642,22,540,2409,34,151,441,10,154,1425,6
Problem2,malha2,308,5,642,54,1315,2409,53,235,441,28,401,1425,6
Problem2,malha3,23412,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,3,0,619,16,423,2550,26,106,394,7,110,1472,7
Problem1,malha2,15,0,619,25,643,2550,29,118,394,9,146,1472,7
Problem1,malha3,63,0,619,30,765,2550,34,136,394,13,194,1472,7
Problem2,malha1,3,0,642,21,513,2409,33,149,441,10,152,1425,6
Problem2,malha2,15,0,642,33,798,2409,36,162,441,12,177,1425,6
Problem2,malha3,63,2,642,42,1020,2409,41,184,441,17,244,1425,6
Problem1,malha1,97,0,619,32,822,2550,39,154,394,16,236,1472,7
Problem1,malha2,3104,6,619,47,1210,2550,53,210,394,32,474,1472,7
Problem1,malha3,96321,11,619,56,1445,2550,62,248,394,41,611,1472,7
Problem2,malha1,97,1,642,44,1080,2409,43,194,441,18,270,1425,6
Problem2,malha2,3104,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem2,malha3,96321,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,78,0,619,31,811,2550,38,152,394,15,233,1472,7
Problem1,malha2,1560,2,619,41,1051,2550,48,192,394,26,395,1472,7
Problem1,malha3,29718,10,619,53,1367,2550,59,236,394,37,558,1472,7
Problem2,malha1,78,2,642,43,1057,2409,45,201,441,20,295,1425,6
Problem2,malha2,1560,7,642,58,1416,2409,56,251,441,31,454,1425,6
Problem2,malha3,29718,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,25,0,619,26,675,2550,31,126,394,10,159,1472,7
Problem1,malha2,500,2,619,40,1024,2550,47,186,394,24,367,1472,7
Problem1,malha3,9525,6,619,46,1178,2550,54,214,394,32,472,1472,7
Problem2,malha1,25,1,642,36,884,2409,37,166,441,13,191,1425,6
Problem2,malha2,500,5,642,53,1292,2409,52,231,441,26,380,1425,6
Problem2,malha3,9525,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,9,0,619,16,432,2550,27,110,394,8,118,1472,7
Problem1,malha2,369,0,619,35,906,2550,42,168,394,20,298,1472,7
Problem1,malha3,14769,8,619,49,1266,2550,56,222,394,34,506,1472,7
Problem2,malha1,9,0,642,24,583,2409,36,160,441,12,171,1425,6
Problem2,malha2,369,7,642,56,1366,2409,55,243,441,29,420,1425,6
Problem2,malha3,14769,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,22,0,619,26,679,2550,32,128,394,10,161,1472,7
Problem1,malha2,1782,4,619,43,1106,2550,50,200,394,28,422,1472,7
Problem1,malha3,142582,11,619,56,1434,2550,63,250,394,41,614,1472,7
Problem2,malha1,22,2,642,37,914,2409,39,175,441,15,216,1425,6
Problem2,malha2,1782,7,642,59,1424,2409,57,253,441,32,468,1425,6
Problem2,malha3,142582,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,33,0,619,25,651,2550,31,126,394,10,157,1472,7
Problem1,malha2,132,0,619,33,861,2550,40,158,394,17,260,1472,7
Problem1,malha3,429,0,619,36,929,2550,44,176,394,22,326,1472,7
Problem2,malha1,33,2,642,40,970,2409,40,180,441,15,226,1425,6
Problem2,malha2,132,3,642,49,1190,2409,46,206,441,21,313,1425,6
Problem2,malha3,429,7,642,57,1378,2409,56,249,441,30,439,1425,6
Problem1,malha1,18,0,619,24,628,2550,31,124,394,10,152,1472,7
Problem1,malha2,450,3,619,42,1072,2550,48,192,394,26,385,1472,7
Problem1,malha3,10818,8,619,49,1259,2550,55,220,394,34,505,1472,7
Problem2,malha1,18,1,642,33,797,2409,38,170,441,13,198,1425,6
Problem2,malha2,450,5,642,55,1333,2409,53,235,441,28,402,1425,6
Problem2,malha3,10818,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,46,0,619,27,699,2550,32,130,394,11,173,1472,7
Problem1,malha2,1886,3,619,43,1114,2550,51,202,394,29,434,1472,7
Problem1,malha3,75486,11,619,55,1422,2550,62,246,394,40,595,1472,7
Problem2,malha1,46,0,642,35,860,2409,38,170,441,13,196,1425,6
Problem2,malha2,1886,7,642,58,1418,2409,56,249,441,31,452,1425,6
Problem2,malha3,75486,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,4,0,619,17,454,2550,26,105,394,7,108,1472,7
Problem1,malha2,56,0,619,29,763,2550,34,136,394,12,191,1472,7
Problem1,malha3,732,1,619,42,1095,2550,49,194,394,27,412,1472,7
Problem2,malha1,4,0,642,11,285,2409,16,71,441,5,73,1425,6
Problem2,malha2,56,0,642,41,992,2409,42,187,441,16,241,1425,6
Problem2,malha3,732,7,642,56,1356,2409,55,244,441,30,432,1425,6
Problem1,malha1,36,0,619,26,685,2550,31,126,394,10,160,1472,7
Problem1,malha2,1476,3,619,42,1088,2550,49,196,394,28,416,1472,7
Problem1,malha3,59076,10,619,54,1391,2550,60,240,394,39,576,1472,7
Problem2,malha1,36,0,642,34,837,2409,38,170,441,13,194,1425,6
Problem2,malha2,1476,7,642,58,1403,2409,56,249,441,31,452,1425,6
Problem2,malha3,59076,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,18,0,619,23,603,2550,30,120,394,9,145,1472,7
Problem1,malha2,1206,4,619,42,1084,2550,50,198,394,28,414,1472,7
Problem1,malha3,79614,12,619,55,1426,2550,63,250,394,41,612,1472,7
Problem2,malha1,18,0,642,29,706,2409,37,167,441,13,187,1425,6
Problem2,malha2,1206,7,642,58,1398,2409,56,249,441,31,447,1425,6
Problem2,malha3,79614,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,10,0,619,23,608,2550,29,118,394,9,136,1472,7
Problem1,malha2,710,2,619,40,1028,2550,46,184,394,24,361,1472,7
Problem1,malha3,49710,9,619,50,1297,2550,57,226,394,35,527,1472,7
Problem2,malha1,10,0,642,26,645,2409,35,158,441,11,166,1425,6
Problem2,malha2,710,7,642,57,1374,2409,54,239,441,29,415,1425,6
Problem2,malha3,49710,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,51,0,619,29,759,2550,35,140,394,13,203,1472,7
Problem1,malha2,1428,3,619,42,1088,2550,49,196,394,28,416,1472,7
Problem1,malha3,38607,11,619,52,1348,2550,58,232,394,37,546,1472,7
Problem2,malha1,51,0,642,38,939,2409,40,178,441,15,215,1425,6
Problem2,malha2,1428,7,642,56,1360,2409,54,242,441,29,427,1425,6
Problem2,malha3,38607,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,62,0,619,31,802,2550,36,142,394,13,196,1472,7
Problem1,malha2,1240,2,619,40,1045,2550,48,190,394,26,390,1472,7
Problem1,malha3,23622,9,619,53,1369,2550,59,234,394,37,548,1472,7
Problem2,malha1,62,0,642,34,835,2409,38,170,441,13,193,1425,6
Problem2,malha2,1240,6,642,57,1386,2409,55,245,441,30,439,1425,6
Problem2,malha3,23622,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,53,1,619,31,799,2550,35,138,394,13,198,1472,7
Problem1,malha2,3869,4,619,45,1154,2550,52,206,394,30,452,1472,7
Problem1,malha3,278621,13,619,58,1496,2550,65,260,394,45,663,1472,7
Problem2,malha1,53,1,642,41,997,2409,42,186,441,17,243,1425,6
Problem2,malha2,3869,7,642,59,1437,2409,57,255,441,33,475,1425,6
Problem2,malha3,278621,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,41,0,619,27,713,2550,32,130,394,11,176,1472,7
Problem1,malha2,2050,4,619,44,1133,2550,51,204,394,30,444,1472,7
Problem1,malha3,100491,13,619,57,1463,2550,65,258,394,43,636,1472,7
Problem2,malha1,41,0,642,34,820,2409,37,166,441,12,183,1425,6
Problem2,malha2,2050,7,642,58,1420,2409,57,253,441,32,467,1425,6
Problem2,malha3,100491,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,74,1,619,31,815,2550,35,140,394,13,201,1472,7
Problem1,malha2,1850,2,619,41,1057,2550,48,192,394,27,399,1472,7
Problem1,malha3,44474,11,619,54,1395,2550,60,240,394,39,577,1472,7
Problem2,malha1,74,1,642,45,1099,2409,42,189,441,17,256,1425,6
Problem2,malha2,1850,7,642,59,1423,2409,57,253,441,32,466,1425,6
Problem2,malha3,44474,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,3,0,619,16,428,2550,26,105,394,7,108,1472,7
Problem1,malha2,204,0,619,34,885,2550,41,164,394,19,281,1472,7
Problem1,malha3,13671,6,619,46,1191,2550,53,210,394,31,467,1472,7
Problem2,malha1,3,0,642,11,278,2409,14,65,441,4,66,1425,6
Problem2,malha2,204,5,642,49,1200,2409,47,211,441,22,321,1425,6
Problem2,malha3,13671,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,92,0,619,33,849,2550,39,156,394,17,251,1472,7
Problem1,malha2,1656,3,619,41,1065,2550,49,196,394,27,406,1472,7
Problem1,malha3,28244,8,619,49,1261,2550,55,218,394,33,500,1472,7
Problem2,malha1,92,3,642,46,1132,2409,45,201,441,20,293,1425,6
Problem2,malha2,1656,7,642,59,1424,2409,56,251,441,32,460,1425,6
Problem2,malha3,28244,7,642,59,1442,2409,57,255,441,33,475,1425,6
Problem1,malha1,42,1,619,30,768,2550,34,136,394,12,187,1472,7
Problem1,malha2,2478,4,619,43,1115,2550,50,200,394,28,426,1472,7
Problem1,malha3,143766,13,619,56,1440,2550,63,252,394,42,620,1472,7
Problem2,malha1,42,2,642,43,1053,2409,42,187,441,17,250,1425,6
Problem2,malha2,2478,7,642,58,1420,2409,57,253,441,32,466,1425,6
Problem2,malha3,143766,7,642,59,1442,2409,57,255,441,33,475,1425,6
